Mine,ForecastDate,Horizonte,Scenario,Pred,Naive_Pred,Lower,Upper,Origin_Prod,Mine_Size,Size_Label,Company_Size,Segment,Cu_Regime
zaldivar,2026-09-01,9,bear,6.2636046607644005,9.391,2.459604660764401,9.4626046607644,9.391,1,Medium,1,SmallMed,0.2
zaldivar,2026-12-01,12,bear,14.4056046607644,9.391,11.9746046607644,9.0806046607644,9.391,1,Medium,1,SmallMed,0.2
zaldivar,2027-06-01,18,bear,17.0146046607644,9.391,11.9926046607644,9.0936046607644,9.391,1,Medium,1,SmallMed,0.2
zaldivar,2027-12-01,24,bear,19.1916046607644,9.391,12.7016046607644,9.6616046607644,9.391,1,Medium,1,SmallMed,0.2
zaldivar,2028-06-01,30,bear,17.864604660764403,9.391,10.6756046607644,8.8246046607644,9.391,1,Medium,1,SmallMed,0.2
zaldivar,2028-12-01,36,bear,22.596604660764402,9.391,13.0686046607644,8.9396046607644,9.391,1,Medium,1,SmallMed,0.2
zaldivar,2029-06-01,42,bear,23.1006046607644,9.391,14.3386046607644,9.3266046607644,9.391,1,Medium,1,SmallMed,0.2
zaldivar,2029-12-01,48,bear,21.765604660764403,9.391,14.1146046607644,8.4236046607644,9.391,1,Medium,1,SmallMed,0.2
zaldivar,2030-06-01,54,bear,24.0196046607644,9.391,15.117604660764401,8.9036046607644,9.391,1,Medium,1,SmallMed,0.2
zaldivar,2030-12-01,60,bear,21.8286046607644,9.391,14.2466046607644,8.0876046607644,9.391,1,Medium,1,SmallMed,0.2
zaldivar,2031-12-01,72,bear,20.7406046607644,9.391,13.9356046607644,8.4926046607644,9.391,1,Medium,1,SmallMed,0.2
zaldivar,2032-12-01,84,bear,19.1916046607644,9.391,12.6416046607644,8.1296046607644,9.391,1,Medium,1,SmallMed,0.2
andacollo,2026-01-01,1,base,2.8700718846707973,5.487,1.4190718846707975,3.883071884670798,5.487,0,Small,1,SmallMed,0.5
andacollo,2026-03-01,3,base,2.699071884670798,5.487,1.8430718846707974,3.712071884670798,5.487,0,Small,1,SmallMed,0.5
andacollo,2026-06-01,6,base,5.721071884670797,5.487,3.909071884670798,4.789071884670798,5.487,0,Small,1,SmallMed,0.5
andacollo,2026-09-01,9,base,2.1950718846707975,5.487,0.9650718846707973,3.8100718846707977,5.487,0,Small,1,SmallMed,0.5
andacollo,2026-12-01,12,base,10.353071884670797,5.487,3.829071884670798,3.9590718846707977,5.487,0,Small,1,SmallMed,0.5
andacollo,2027-06-01,18,base,10.400071884670798,5.487,2.726071884670798,3.928071884670798,5.487,0,Small,1,SmallMed,0.5
andacollo,2027-12-01,24,base,14.337071884670799,5.487,3.0570718846707976,3.5510718846707974,5.487,0,Small,1,SmallMed,0.5
andacollo,2028-06-01,30,base,10.004071884670799,5.487,2.0410718846707976,3.5760718846707977,5.487,0,Small,1,SmallMed,0.5
andacollo,2028-12-01,36,base,19.310071884670798,5.487,2.936071884670798,3.0650718846707976,5.487,0,Small,1,SmallMed,0.5
andacollo,2029-06-01,42,base,22.254071884670797,5.487,3.978071884670798,3.680071884670798,5.487,0,Small,1,SmallMed,0.5
andacollo,2029-12-01,48,base,17.940071884670797,5.487,4.7720718846707975,4.012071884670798,5.487,0,Small,1,SmallMed,0.5
andacollo,2030-06-01,54,base,19.409071884670798,5.487,3.8390718846707976,4.431071884670798,5.487,0,Small,1,SmallMed,0.5
andacollo,2030-12-01,60,base,18.069071884670798,5.487,5.096071884670797,3.5960718846707973,5.487,0,Small,1,SmallMed,0.5
andacollo,2031-12-01,72,base,16.923071884670797,5.487,2.872071884670798,3.2030718846707975,5.487,0,Small,1,SmallMed,0.5
andacollo,2032-12-01,84,base,15.464071884670798,5.487,4.430071884670798,2.915071884670798,5.487,0,Small,1,SmallMed,0.5
andina,2026-01-01,1,base,16.264725648118215,24.069,10.252725648118211,23.059725648118214,24.069,3,Colossal,2,LargeColossal,0.5
andina,2026-03-01,3,base,12.208725648118213,24.069,6.749725648118212,24.066725648118215,24.069,3,Colossal,2,LargeColossal,0.5
andina,2026-06-01,6,base,61.93472564811821,24.069,34.18772564811821,25.159725648118215,24.069,3,Colossal,2,LargeColossal,0.5
andina,2026-09-01,9,base,11.659725648118211,24.069,8.305725648118212,24.676725648118214,24.069,3,Colossal,2,LargeColossal,0.5
andina,2026-12-01,12,base,54.79572564811821,24.069,38.12672564811821,24.183725648118212,24.069,3,Colossal,2,LargeColossal,0.5
andina,2027-06-01,18,base,59.05472564811821,24.069,34.66372564811821,25.895725648118216,24.069,3,Colossal,2,LargeColossal,0.5
andina,2027-12-01,24,base,57.222725648118214,24.069,40.11872564811821,24.641725648118214,24.069,3,Colossal,2,LargeColossal,0.5
andina,2028-06-01,30,base,59.35372564811821,24.069,34.68872564811821,24.657725648118213,24.069,3,Colossal,2,LargeColossal,0.5
andina,2028-12-01,36,base,76.2507256481182,24.069,47.42772564811821,24.361725648118213,24.069,3,Colossal,2,LargeColossal,0.5
andina,2029-06-01,42,base,112.6647256481182,24.069,53.68672564811821,26.393725648118213,24.069,3,Colossal,2,LargeColossal,0.5
andina,2029-12-01,48,base,116.91872564811821,24.069,49.033725648118214,25.182725648118215,24.069,3,Colossal,2,LargeColossal,0.5
andina,2030-06-01,54,base,119.43372564811821,24.069,51.54072564811821,24.033725648118214,24.069,3,Colossal,2,LargeColossal,0.5
andina,2030-12-01,60,base,116.62472564811821,24.069,46.14672564811821,25.481725648118214,24.069,3,Colossal,2,LargeColossal,0.5
andina,2031-12-01,72,base,122.87972564811821,24.069,46.38772564811821,25.767725648118216,24.069,3,Colossal,2,LargeColossal,0.5
andina,2032-12-01,84,base,116.4797256481182,24.069,46.38772564811821,24.619725648118212,24.069,3,Colossal,2,LargeColossal,0.5
antucoya,2026-01-01,1,base,6.947713037216917,8.211,6.4357130372169165,8.128713037216917,8.211,1,Medium,1,SmallMed,0.5
antucoya,2026-03-01,3,base,6.732713037216917,8.211,5.835713037216917,8.018713037216918,8.211,1,Medium,1,SmallMed,0.5
antucoya,2026-06-01,6,base,14.167713037216917,8.211,10.868713037216917,12.546713037216916,8.211,1,Medium,1,SmallMed,0.5
antucoya,2026-09-01,9,base,6.296713037216917,8.211,4.491713037216917,8.049713037216916,8.211,1,Medium,1,SmallMed,0.5
antucoya,2026-12-01,12,base,15.952713037216917,8.211,12.744713037216917,13.410713037216917,8.211,1,Medium,1,SmallMed,0.5
antucoya,2027-06-01,18,base,15.380713037216918,8.211,13.263713037216917,13.913713037216917,8.211,1,Medium,1,SmallMed,0.5
antucoya,2027-12-01,24,base,17.566713037216918,8.211,13.261713037216916,12.498713037216916,8.211,1,Medium,1,SmallMed,0.5
antucoya,2028-06-01,30,base,16.718713037216915,8.211,12.598713037216918,13.552713037216916,8.211,1,Medium,1,SmallMed,0.5
antucoya,2028-12-01,36,base,19.044713037216916,8.211,13.711713037216917,11.649713037216916,8.211,1,Medium,1,SmallMed,0.5
antucoya,2029-06-01,42,base,20.788713037216915,8.211,15.022713037216917,15.584713037216916,8.211,1,Medium,1,SmallMed,0.5
antucoya,2029-12-01,48,base,19.77971303721692,8.211,14.833713037216917,19.187713037216916,8.211,1,Medium,1,SmallMed,0.5
antucoya,2030-06-01,54,base,22.153713037216917,8.211,14.552713037216916,19.136713037216918,8.211,1,Medium,1,SmallMed,0.5
antucoya,2030-12-01,60,base,20.425713037216916,8.211,14.450713037216916,14.786713037216916,8.211,1,Medium,1,SmallMed,0.5
antucoya,2031-12-01,72,base,19.43071303721692,8.211,14.989713037216918,13.385713037216917,8.211,1,Medium,1,SmallMed,0.5
antucoya,2032-12-01,84,base,17.662713037216918,8.211,13.789713037216917,15.665713037216916,8.211,1,Medium,1,SmallMed,0.5
atacama kozan,2026-01-01,1,base,0.9892145014724918,1.067,0.8262145014724919,1.157214501472492,1.067,0,Small,0,SmallMed,0.5
atacama kozan,2026-03-01,3,base,0.9382145014724919,1.067,0.7152145014724919,1.1812145014724917,1.067,0,Small,0,SmallMed,0.5
atacama kozan,2026-06-01,6,base,1.9732145014724918,1.067,2.041214501472492,1.1952145014724918,1.067,0,Small,0,SmallMed,0.5
atacama kozan,2026-09-01,9,base,0.7232145014724919,1.067,0.5892145014724919,1.109214501472492,1.067,0,Small,0,SmallMed,0.5
atacama kozan,2026-12-01,12,base,3.483214501472492,1.067,1.8342145014724918,1.274214501472492,1.067,0,Small,0,SmallMed,0.5
atacama kozan,2027-06-01,18,base,2.288214501472492,1.067,1.6922145014724919,1.290214501472492,1.067,0,Small,0,SmallMed,0.5
atacama kozan,2027-12-01,24,base,2.6902145014724916,1.067,1.8172145014724919,1.242214501472492,1.067,0,Small,0,SmallMed,0.5
atacama kozan,2028-06-01,30,base,2.0722145014724918,1.067,2.058214501472492,1.242214501472492,1.067,0,Small,0,SmallMed,0.5
atacama kozan,2028-12-01,36,base,2.779214501472492,1.067,2.0962145014724918,1.3002145014724917,1.067,0,Small,0,SmallMed,0.5
atacama kozan,2029-06-01,42,base,3.426214501472492,1.067,2.6092145014724917,1.248214501472492,1.067,0,Small,0,SmallMed,0.5
atacama kozan,2029-12-01,48,base,3.491214501472492,1.067,2.255214501472492,1.2182145014724919,1.067,0,Small,0,SmallMed,0.5
atacama kozan,2030-06-01,54,base,3.412214501472492,1.067,2.386214501472492,1.4972145014724918,1.067,0,Small,0,SmallMed,0.5
atacama kozan,2030-12-01,60,base,3.4962145014724917,1.067,2.3632145014724917,1.498214501472492,1.067,0,Small,0,SmallMed,0.5
atacama kozan,2031-12-01,72,base,3.631214501472492,1.067,2.461214501472492,1.4752145014724918,1.067,0,Small,0,SmallMed,0.5
atacama kozan,2032-12-01,84,base,3.372214501472492,1.067,2.4922145014724917,1.415214501472492,1.067,0,Small,0,SmallMed,0.5
candelaria,2026-01-01,1,base,11.586641661937866,11.228,9.165641661937867,12.907641661937868,11.228,2,Large,1,LargeColossal,0.5
candelaria,2026-03-01,3,base,12.189641661937868,11.228,6.695641661937868,14.405641661937867,11.228,2,Large,1,LargeColossal,0.5
candelaria,2026-06-01,6,base,18.067641661937866,11.228,21.725641661937868,15.852641661937867,11.228,2,Large,1,LargeColossal,0.5
candelaria,2026-09-01,9,base,6.930641661937869,11.228,4.802641661937868,14.946641661937868,11.228,2,Large,1,LargeColossal,0.5
candelaria,2026-12-01,12,base,31.474641661937866,11.228,22.980641661937867,15.509641661937867,11.228,2,Large,1,LargeColossal,0.5
candelaria,2027-06-01,18,base,38.405641661937864,11.228,23.10464166193787,16.902641661937867,11.228,2,Large,1,LargeColossal,0.5
candelaria,2027-12-01,24,base,39.41664166193787,11.228,23.901641661937866,15.575641661937867,11.228,2,Large,1,LargeColossal,0.5
candelaria,2028-06-01,30,base,36.57764166193787,11.228,20.591641661937867,17.196641661937868,11.228,2,Large,1,LargeColossal,0.5
candelaria,2028-12-01,36,base,36.66664166193787,11.228,22.465641661937866,15.887641661937867,11.228,2,Large,1,LargeColossal,0.5
candelaria,2029-06-01,42,base,41.792641661937864,11.228,23.966641661937867,17.40764166193787,11.228,2,Large,1,LargeColossal,0.5
candelaria,2029-12-01,48,base,54.99564166193787,11.228,23.550641661937867,16.271641661937867,11.228,2,Large,1,LargeColossal,0.5
candelaria,2030-06-01,54,base,61.57764166193787,11.228,22.735641661937866,15.903641661937867,11.228,2,Large,1,LargeColossal,0.5
candelaria,2030-12-01,60,base,58.76864166193787,11.228,21.329641661937867,16.591641661937867,11.228,2,Large,1,LargeColossal,0.5
candelaria,2031-12-01,72,base,59.44064166193787,11.228,22.384641661937867,17.841641661937867,11.228,2,Large,1,LargeColossal,0.5
candelaria,2032-12-01,84,base,57.356641661937864,11.228,22.154641661937866,17.65164166193787,11.228,2,Large,1,LargeColossal,0.5
caserones,2026-01-01,1,base,12.024709386873445,15.225,8.526709386873446,16.036709386873444,15.225,2,Large,1,LargeColossal,0.5
caserones,2026-03-01,3,base,11.191709386873445,15.225,5.611709386873445,15.958709386873444,15.225,2,Large,1,LargeColossal,0.5
caserones,2026-06-01,6,base,31.462709386873446,15.225,25.832709386873447,16.856709386873444,15.225,2,Large,1,LargeColossal,0.5
caserones,2026-09-01,9,base,7.095709386873445,15.225,5.804709386873445,15.205709386873444,15.225,2,Large,1,LargeColossal,0.5
caserones,2026-12-01,12,base,40.384709386873446,15.225,22.883709386873445,19.776709386873446,15.225,2,Large,1,LargeColossal,0.5
caserones,2027-06-01,18,base,43.70670938687345,15.225,19.008709386873445,23.135709386873444,15.225,2,Large,1,LargeColossal,0.5
caserones,2027-12-01,24,base,39.311709386873446,15.225,19.008709386873445,23.090709386873446,15.225,2,Large,1,LargeColossal,0.5
caserones,2028-06-01,30,base,42.134709386873446,15.225,19.061709386873446,24.571709386873444,15.225,2,Large,1,LargeColossal,0.5
caserones,2028-12-01,36,base,45.762709386873446,15.225,25.690709386873444,23.276709386873446,15.225,2,Large,1,LargeColossal,0.5
caserones,2029-06-01,42,base,74.98270938687344,15.225,28.526709386873446,24.609709386873444,15.225,2,Large,1,LargeColossal,0.5
caserones,2029-12-01,48,base,66.75870938687345,15.225,26.373709386873443,27.410709386873446,15.225,2,Large,1,LargeColossal,0.5
caserones,2030-06-01,54,base,79.85170938687344,15.225,25.234709386873444,29.268709386873446,15.225,2,Large,1,LargeColossal,0.5
caserones,2030-12-01,60,base,75.19570938687345,15.225,23.758709386873445,35.51370938687345,15.225,2,Large,1,LargeColossal,0.5
caserones,2031-12-01,72,base,75.77370938687343,15.225,25.053709386873447,35.329709386873446,15.225,2,Large,1,LargeColossal,0.5
caserones,2032-12-01,84,base,70.15370938687344,15.225,24.200709386873445,38.04870938687345,15.225,2,Large,1,LargeColossal,0.5
centinela,2026-01-01,1,base,1.6275876881738252,5.308,0.908587688173825,4.000587688173825,5.308,2,Large,1,LargeColossal,0.5
centinela,2026-03-01,3,base,1.6625876881738249,5.308,1.434587688173825,3.662587688173825,5.308,2,Large,1,LargeColossal,0.5
centinela,2026-06-01,6,base,23.248587688173824,5.308,10.178587688173826,20.324587688173825,5.308,2,Large,1,LargeColossal,0.5
centinela,2026-09-01,9,base,2.133587688173825,5.308,1.6425876881738248,4.034587688173825,5.308,2,Large,1,LargeColossal,0.5
centinela,2026-12-01,12,base,26.324587688173825,5.308,10.047587688173826,23.316587688173826,5.308,2,Large,1,LargeColossal,0.5
centinela,2027-06-01,18,base,19.120587688173824,5.308,9.967587688173825,14.424587688173824,5.308,2,Large,1,LargeColossal,0.5
centinela,2027-12-01,24,base,27.672587688173824,5.308,10.946587688173825,16.232587688173826,5.308,2,Large,1,LargeColossal,0.5
centinela,2028-06-01,30,base,29.348587688173826,5.308,10.935587688173825,27.448587688173824,5.308,2,Large,1,LargeColossal,0.5
centinela,2028-12-01,36,base,27.504587688173824,5.308,11.143587688173826,23.660587688173823,5.308,2,Large,1,LargeColossal,0.5
centinela,2029-06-01,42,base,28.200587688173826,5.308,11.537587688173826,25.924587688173826,5.308,2,Large,1,LargeColossal,0.5
centinela,2029-12-01,48,base,25.721587688173823,5.308,11.101587688173826,27.506587688173823,5.308,2,Large,1,LargeColossal,0.5
centinela,2030-06-01,54,base,26.326587688173824,5.308,11.614587688173826,26.036587688173825,5.308,2,Large,1,LargeColossal,0.5
centinela,2030-12-01,60,base,25.893587688173824,5.308,10.711587688173825,27.817587688173823,5.308,2,Large,1,LargeColossal,0.5
centinela,2031-12-01,72,base,26.408587688173824,5.308,10.863587688173824,28.250587688173827,5.308,2,Large,1,LargeColossal,0.5
centinela,2032-12-01,84,base,26.449587688173825,5.308,10.867587688173826,27.123587688173824,5.308,2,Large,1,LargeColossal,0.5
centinela,2026-01-01,1,base,6.042587688173825,16.713,3.6085876881738246,13.394587688173825,16.713,2,Large,1,LargeColossal,0.5
centinela,2026-03-01,3,base,6.109587688173825,16.713,3.162587688173825,15.970587688173826,16.713,2,Large,1,LargeColossal,0.5
centinela,2026-06-01,6,base,43.32658768817383,16.713,25.327587688173825,18.233587688173824,16.713,2,Large,1,LargeColossal,0.5
centinela,2026-09-01,9,base,8.268587688173826,16.713,4.740587688173825,17.447587688173826,16.713,2,Large,1,LargeColossal,0.5
centinela,2026-12-01,12,base,43.502587688173826,16.713,28.910587688173823,16.999587688173825,16.713,2,Large,1,LargeColossal,0.5
centinela,2027-06-01,18,base,44.502587688173826,16.713,17.404587688173827,16.672587688173824,16.713,2,Large,1,LargeColossal,0.5
centinela,2027-12-01,24,base,51.21958768817383,16.713,23.975587688173825,19.285587688173823,16.713,2,Large,1,LargeColossal,0.5
centinela,2028-06-01,30,base,52.84558768817383,16.713,28.541587688173824,24.965587688173827,16.713,2,Large,1,LargeColossal,0.5
centinela,2028-12-01,36,base,50.185587688173825,16.713,26.899587688173824,25.514587688173826,16.713,2,Large,1,LargeColossal,0.5
centinela,2029-06-01,42,base,83.65858768817382,16.713,29.244587688173826,27.636587688173826,16.713,2,Large,1,LargeColossal,0.5
centinela,2029-12-01,48,base,85.03958768817382,16.713,27.048587688173825,24.219587688173824,16.713,2,Large,1,LargeColossal,0.5
centinela,2030-06-01,54,base,82.61358768817382,16.713,27.058587688173827,22.645587688173826,16.713,2,Large,1,LargeColossal,0.5
centinela,2030-12-01,60,base,82.14858768817383,16.713,25.972587688173824,25.065587688173824,16.713,2,Large,1,LargeColossal,0.5
centinela,2031-12-01,72,base,80.92358768817382,16.713,26.310587688173825,33.93058768817383,16.713,2,Large,1,LargeColossal,0.5
centinela,2032-12-01,84,base,78.86558768817383,16.713,26.076587688173824,31.367587688173824,16.713,2,Large,1,LargeColossal,0.5
chuquicamata,2026-01-01,1,base,14.291180522427277,49.033,8.262180522427277,34.16818052242728,49.033,3,Colossal,2,LargeColossal,0.5
chuquicamata,2026-03-01,3,base,13.966180522427278,49.033,7.280180522427278,37.68218052242728,49.033,3,Colossal,2,LargeColossal,0.5
chuquicamata,2026-06-01,6,base,107.45418052242727,49.033,48.83018052242728,52.49118052242728,49.033,3,Colossal,2,LargeColossal,0.5
chuquicamata,2026-09-01,9,base,20.178180522427276,49.033,9.284180522427276,38.980180522427275,49.033,3,Colossal,2,LargeColossal,0.5
chuquicamata,2026-12-01,12,base,91.00618052242727,49.033,67.08918052242727,54.08018052242728,49.033,3,Colossal,2,LargeColossal,0.5
chuquicamata,2027-06-01,18,base,100.07718052242727,49.033,62.35618052242727,66.42718052242726,49.033,3,Colossal,2,LargeColossal,0.5
chuquicamata,2027-12-01,24,base,108.83618052242727,49.033,92.19318052242727,71.72818052242727,49.033,3,Colossal,2,LargeColossal,0.5
chuquicamata,2028-06-01,30,base,100.40918052242728,49.033,61.92918052242728,69.48518052242727,49.033,3,Colossal,2,LargeColossal,0.5
chuquicamata,2028-12-01,36,base,117.27318052242727,49.033,91.51618052242728,78.79718052242727,49.033,3,Colossal,2,LargeColossal,0.5
chuquicamata,2029-06-01,42,base,213.93318052242728,49.033,99.72618052242727,75.73918052242728,49.033,3,Colossal,2,LargeColossal,0.5
chuquicamata,2029-12-01,48,base,204.28018052242726,49.033,95.30018052242727,85.34218052242727,49.033,3,Colossal,2,LargeColossal,0.5
chuquicamata,2030-06-01,54,base,231.50018052242726,49.033,100.77218052242728,88.59018052242727,49.033,3,Colossal,2,LargeColossal,0.5
chuquicamata,2030-12-01,60,base,228.98918052242726,49.033,90.92618052242727,106.68618052242726,49.033,3,Colossal,2,LargeColossal,0.5
chuquicamata,2031-12-01,72,base,233.88118052242726,49.033,94.02318052242727,111.50418052242728,49.033,3,Colossal,2,LargeColossal,0.5
chuquicamata,2032-12-01,84,base,216.23118052242728,49.033,91.66818052242728,116.36018052242727,49.033,3,Colossal,2,LargeColossal,0.5
collahuasi,2026-01-01,1,base,20.220866441651808,36.159,12.138866441651809,25.87286644165181,36.159,3,Colossal,2,LargeColossal,0.5
collahuasi,2026-03-01,3,base,19.54886644165181,36.159,6.695866441651807,26.075866441651804,36.159,3,Colossal,2,LargeColossal,0.5
collahuasi,2026-06-01,6,base,35.3328664416518,36.159,56.56986644165181,33.1438664416518,36.159,3,Colossal,2,LargeColossal,0.5
collahuasi,2026-09-01,9,base,9.405866441651808,36.159,0.8038664416518078,22.62886644165181,36.159,3,Colossal,2,LargeColossal,0.5
collahuasi,2026-12-01,12,base,94.7408664416518,36.159,52.32186644165181,51.206866441651805,36.159,3,Colossal,2,LargeColossal,0.5
collahuasi,2027-06-01,18,base,99.57586644165181,36.159,72.2848664416518,44.1098664416518,36.159,3,Colossal,2,LargeColossal,0.5
collahuasi,2027-12-01,24,base,97.1308664416518,36.159,68.6898664416518,48.315866441651806,36.159,3,Colossal,2,LargeColossal,0.5
collahuasi,2028-06-01,30,base,92.1808664416518,36.159,66.2878664416518,50.33986644165181,36.159,3,Colossal,2,LargeColossal,0.5
collahuasi,2028-12-01,36,base,83.2798664416518,36.159,64.61686644165181,48.169866441651806,36.159,3,Colossal,2,LargeColossal,0.5
collahuasi,2029-06-01,42,base,98.7878664416518,36.159,71.99186644165181,47.57186644165181,36.159,3,Colossal,2,LargeColossal,0.5
collahuasi,2029-12-01,48,base,135.3618664416518,36.159,68.4848664416518,70.7048664416518,36.159,3,Colossal,2,LargeColossal,0.5
collahuasi,2030-06-01,54,base,158.20986644165183,36.159,66.8298664416518,57.7848664416518,36.159,3,Colossal,2,LargeColossal,0.5
collahuasi,2030-12-01,60,base,163.15586644165182,36.159,62.70586644165181,69.35486644165181,36.159,3,Colossal,2,LargeColossal,0.5
collahuasi,2031-12-01,72,base,161.45486644165183,36.159,62.4698664416518,60.73586644165181,36.159,3,Colossal,2,LargeColossal,0.5
collahuasi,2032-12-01,84,base,157.95986644165183,36.159,63.35786644165181,76.03686644165181,36.159,3,Colossal,2,LargeColossal,0.5
el abra,2026-01-01,1,base,8.176413055088846,7.62,7.562413055088846,9.504413055088845,7.62,1,Medium,2,SmallMed,0.5
el abra,2026-03-01,3,base,7.645413055088846,7.62,7.332413055088845,9.268413055088844,7.62,1,Medium,2,SmallMed,0.5
el abra,2026-06-01,6,base,13.582413055088846,7.62,9.365413055088846,10.260413055088845,7.62,1,Medium,2,SmallMed,0.5
el abra,2026-09-01,9,base,6.853413055088845,7.62,6.002413055088845,9.478413055088845,7.62,1,Medium,2,SmallMed,0.5
el abra,2026-12-01,12,base,16.927413055088845,7.62,9.093413055088845,10.132413055088845,7.62,1,Medium,2,SmallMed,0.5
el abra,2027-06-01,18,base,14.378413055088846,7.62,8.576413055088844,9.727413055088846,7.62,1,Medium,2,SmallMed,0.5
el abra,2027-12-01,24,base,16.827413055088844,7.62,8.308413055088845,9.222413055088845,7.62,1,Medium,2,SmallMed,0.5
el abra,2028-06-01,30,base,16.438413055088844,7.62,8.326413055088844,9.569413055088846,7.62,1,Medium,2,SmallMed,0.5
el abra,2028-12-01,36,base,17.236413055088846,7.62,7.979413055088846,9.268413055088844,7.62,1,Medium,2,SmallMed,0.5
el abra,2029-06-01,42,base,17.431413055088846,7.62,8.082413055088844,9.748413055088845,7.62,1,Medium,2,SmallMed,0.5
el abra,2029-12-01,48,base,16.346413055088846,7.62,8.190413055088845,8.999413055088844,7.62,1,Medium,2,SmallMed,0.5
el abra,2030-06-01,54,base,18.829413055088846,7.62,8.108413055088844,9.049413055088845,7.62,1,Medium,2,SmallMed,0.5
el abra,2030-12-01,60,base,15.454413055088846,7.62,8.077413055088845,9.312413055088845,7.62,1,Medium,2,SmallMed,0.5
el abra,2031-12-01,72,base,15.275413055088846,7.62,7.7104130550888454,9.053413055088845,7.62,1,Medium,2,SmallMed,0.5
el abra,2032-12-01,84,base,14.705413055088846,7.62,7.639413055088846,9.074413055088845,7.62,1,Medium,2,SmallMed,0.5
el soldado,2026-01-01,1,base,3.845482320667034,3.312,2.668482320667034,4.263482320667034,3.312,0,Small,1,SmallMed,0.5
el soldado,2026-03-01,3,base,4.442482320667034,3.312,2.524482320667034,4.604482320667034,3.312,0,Small,1,SmallMed,0.5
el soldado,2026-06-01,6,base,2.466482320667034,3.312,2.942482320667034,3.429482320667034,3.312,0,Small,1,SmallMed,0.5
el soldado,2026-09-01,9,base,9.265482320667035,3.312,2.349482320667034,5.215482320667034,3.312,0,Small,1,SmallMed,0.5
el soldado,2026-12-01,12,base,2.394482320667034,3.312,2.322482320667034,3.337482320667034,3.312,0,Small,1,SmallMed,0.5
el soldado,2027-06-01,18,base,2.4754823206670338,3.312,1.814482320667034,3.362482320667034,3.312,0,Small,1,SmallMed,0.5
el soldado,2027-12-01,24,base,1.965482320667034,3.312,1.594482320667034,3.305482320667034,3.312,0,Small,1,SmallMed,0.5
el soldado,2028-06-01,30,base,2.105482320667034,3.312,1.584482320667034,3.255482320667034,3.312,0,Small,1,SmallMed,0.5
el soldado,2028-12-01,36,base,1.637482320667034,3.312,1.499482320667034,3.169482320667034,3.312,0,Small,1,SmallMed,0.5
el soldado,2029-06-01,42,base,1.728482320667034,3.312,1.673482320667034,3.197482320667034,3.312,0,Small,1,SmallMed,0.5
