Origin,Horizonte,Mine,Segment,Actual,Pred,Naive
2021-04-01,42,centinela_oxidos,SM,7.89,7.510793654754467,7.858
2021-04-01,42,centinela_sulfuros,LC,14.916,12.288226873217296,11.087
2021-04-01,42,cerro colorado,SM,0.0,3.296537012319852,5.278
2021-04-01,42,chuquicamata,LC,24.782,21.363582602115645,30.402
2021-04-01,42,collahuasi,LC,49.545,45.290000369318406,54.085
2021-04-01,42,el abra,SM,9.686,8.046231572211466,6.075
2021-04-01,42,el soldado,SM,4.194,3.7863123910054552,3.659
2021-04-01,42,el teniente,LC,35.989,30.567607094604654,36.605
2021-04-01,42,escondida,LC,107.976,99.69519327360591,102.641
2021-04-01,42,franke,SM,1.159,0.9837837029771851,1.125
2021-04-01,42,gabriela mistral,SM,9.403,8.494396548174812,8.541
2021-04-01,42,lomas bayas,SM,6.359,5.955185406082898,6.091
2021-04-01,42,los bronces,LC,12.035,17.907302841203894,24.731
2021-04-01,42,los pelambres,LC,30.123,24.931523362696822,31.17
2021-04-01,42,mantos blancos,SM,4.463,4.005522974185666,3.282
2021-04-01,42,mantoverde,SM,6.30192595419825,4.308758369696377,3.235
2021-04-01,42,ministro hales,LC,13.816,11.415604415105662,10.118
2021-04-01,42,ojos del salado,SM,1.683,1.4836606627739046,2.08
2021-04-01,42,otros,LC,9.861,10.370069276823658,12.587
2021-04-01,42,radomiro tomic,LC,21.542,24.41533210631682,20.468
2021-04-01,42,salvador,SM,1.684,2.318868015335015,6.159
2021-04-01,42,sierra gorda,LC,12.894,14.091555285797108,10.868
2021-04-01,42,zaldivar,SM,7.392,7.28005724934435,8.302
2021-04-01,48,andacollo,SM,4.935,3.540167154133518,4.921
2021-04-01,48,andina,LC,11.863,13.813105255319314,12.324
2021-04-01,48,antucoya,SM,6.258,6.552350180521363,6.877
2021-04-01,48,atacama kozan,SM,0.923,1.0651110893588265,1.105
2021-04-01,48,candelaria,LC,12.069,11.2028388903542,7.808
2021-04-01,48,caserones,LC,8.984,10.09709104003591,10.122
2021-04-01,48,centinela_oxidos,SM,6.133,7.499993852936203,7.858
2021-04-01,48,centinela_sulfuros,LC,13.707,11.83860653509868,11.087
2021-04-01,48,cerro colorado,SM,0.0,2.895388270693014,5.278
2021-04-01,48,chuquicamata,LC,18.365,19.899435556964704,30.402
2021-04-01,48,collahuasi,LC,36.567,43.90964875270338,54.085
2021-04-01,48,el abra,SM,8.357,8.273053448167333,6.075
2021-04-01,48,el soldado,SM,3.975,3.8186918731857844,3.659
2021-04-01,48,el teniente,LC,31.068,29.72643539395787,36.605
2021-04-01,48,escondida,LC,128.36,102.45006436371682,102.641
2021-04-01,48,franke,SM,1.002,0.9822646541303691,1.125
2021-04-01,48,gabriela mistral,SM,6.616,8.201949971233784,8.541
2021-04-01,48,lomas bayas,SM,5.221,5.9199265608879825,6.091
2021-04-01,48,los bronces,LC,12.278,15.835337921245149,24.731
2021-04-01,48,los pelambres,LC,24.881,24.849157518441952,31.17
2021-04-01,48,mantos blancos,SM,5.369,4.1193701669562435,3.282
2021-04-01,48,mantoverde,SM,7.329,4.871412262073788,3.235
2021-04-01,48,ministro hales,LC,10.381,10.90567576497052,10.118
2021-04-01,48,ojos del salado,SM,1.854,1.411660733543195,2.08
2021-04-01,48,otros,LC,8.842999999999998,10.22511607647089,12.587
2021-04-01,48,radomiro tomic,LC,24.124,24.525337631499085,20.468
2021-04-01,48,salvador,SM,3.14,2.137325941680969,6.159
2021-04-01,48,sierra gorda,LC,12.007,13.837679089583272,10.868
2021-04-01,48,zaldivar,SM,5.059,7.150672052768006,8.302
2021-04-01,54,andacollo,SM,5.277,3.5606040559158934,4.921
2021-04-01,54,andina,LC,12.346,13.830470743891967,12.324
2021-04-01,54,antucoya,SM,7.336,6.647039456632645,6.877
2021-04-01,54,atacama kozan,SM,1.019,1.0633341342834137,1.105
2021-04-01,54,candelaria,LC,10.193,11.372871749053422,7.808
2021-04-01,54,caserones,LC,10.893,10.154885237467017,10.122
2021-04-01,54,centinela_oxidos,SM,4.625,7.4823889746224035,7.858
2021-04-01,54,centinela_sulfuros,LC,17.195,11.5067565279043,11.087
2021-04-01,54,cerro colorado,SM,0.0,2.5526025005670894,5.278
2021-04-01,54,chuquicamata,LC,20.314,19.755635878958422,30.402
2021-04-01,54,collahuasi,LC,35.015,41.67727716195856,54.085
2021-04-01,54,el abra,SM,6.321,8.48867431340476,6.075
2021-04-01,54,el soldado,SM,2.765,3.8422268255777423,3.659
2021-04-01,54,el teniente,LC,22.708,28.61749146413438,36.605
2021-04-01,54,escondida,LC,120.612,106.02600945772367,102.641
2021-04-01,54,franke,SM,0.841,0.9733426823395569,1.125
2021-04-01,54,gabriela mistral,SM,7.258,8.40082775996144,8.541
2021-04-01,54,lomas bayas,SM,5.617,5.940985193779813,6.091
2021-04-01,54,los bronces,LC,14.25,15.028746925879831,24.731
2021-04-01,54,los pelambres,LC,26.943,24.741799985101213,31.17
2021-04-01,54,mantos blancos,SM,6.011,4.083102225873268,3.282
2021-04-01,54,mantoverde,SM,5.935392883080209,5.515007636017097,3.235
2021-04-01,54,ministro hales,LC,13.223,10.389127348726548,10.118
2021-04-01,54,ojos del salado,SM,1.335,1.2888283022887341,2.08
2021-04-01,54,otros,LC,9.988,10.177167735938307,12.587
2021-04-01,54,radomiro tomic,LC,23.595,24.620783797210002,20.468
2021-04-01,54,salvador,SM,3.372,2.203088752680601,6.159
2021-04-01,54,sierra gorda,LC,12.511,13.587951954404444,10.868
2021-04-01,54,zaldivar,SM,6.86,6.983532376005304,8.302
